customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,product_category_name_english
d93c4debe6b53c79a03f1d13da6e5b9b,58768ae876f6bea7622e2e765b04a08e,14790.0,guaira,SP,14790.0,-20.31835796919189,-48.31419026635326,guaira,SP,99c254ee6e59f7fa7bfa6675933cbc04,delivered,2018-03-09 20:19:13,2018-03-09 21:20:28,2018-03-15 20:18:25,2018-03-23 17:26:53,2018-04-10 00:00:00,1.0,a65c5262711fe967432f3b523ae049a9,fa1a9dec3a9940c072684a46728bf1fc,2018-03-15 20:31:35,109.9,19.74,2.0,voucher,1.0,108.33,pet_shop,56.0,1347.0,2.0,6700.0,50.0,20.0,40.0,88820.0,icara,SC,pet_shop
83f30778c676fe7faee499b6747e65b9,f92324565cd917c54031848184d4d835,4302.0,sao paulo,SP,4302.0,-23.620622427145232,-46.639216121011,sao paulo,SP,9a32ca8df0a427cfa29f5d87fb0e95c4,delivered,2017-03-25 13:47:24,2017-03-25 13:55:19,2017-03-27 18:05:09,2017-03-29 12:47:46,2017-04-19 00:00:00,1.0,6b42b1f7dfb74bb23a01605fbedd5b85,bf100ecb7997df312b285358fb32f92c,2017-03-31 13:55:19,99.9,18.98,1.0,credit_card,1.0,118.88,cool_stuff,54.0,1596.0,2.0,1600.0,60.0,5.0,36.0,83070.0,sao jose dos pinhais,PR,cool_stuff
56d9f6f165316566c76bb7779ceed1ca,967eb85deeab5124df2165cdada917f3,89820.0,xanxere,SC,89820.0,-26.881445255913395,-52.41107270562243,xanxerê,SC,c4ba85cd686fc7f9d56edb6fa4471e91,delivered,2017-12-06 09:39:37,2017-12-06 10:13:54,2017-12-07 17:32:45,2017-12-15 01:23:10,2018-01-08 00:00:00,1.0,50fcba527cde578e212f114ba5cfdfef,7a67c85e85bb2ce8582c35f2203ad736,2017-12-12 10:13:54,72.99,17.76,1.0,debit_card,1.0,90.75,cool_stuff,54.0,874.0,1.0,1000.0,42.0,25.0,15.0,3426.0,sao paulo,SP,cool_stuff
27d097fac4c1370ab0230c4343846d6f,5bf7e4023dc44c2d8a70a12a2f3e0f1d,21911.0,rio de janeiro,RJ,21911.0,-22.790907628368608,-43.17070623619366,rio de janeiro,RJ,d1d4d25a699e5209dbea9ab56e4379eb,delivered,2018-04-27 19:27:17,2018-04-27 19:52:04,2018-04-30 15:09:00,2018-05-09 19:41:54,2018-06-07 00:00:00,1.0,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-05-04 19:52:04,53.9,16.07,1.0,credit_card,1.0,69.97,ferramentas_jardim,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,15025.0,sao jose do rio preto,SP,garden_tools
67a994ef388769cac17749f83484f047,6b67862defc8f9e3f04a4ce5d3c35d7f,39402.0,montes claros,MG,39402.0,-16.7419565300194,-43.85749060023033,montes claros,MG,6e59250a3263ec525190b4625db82da6,delivered,2017-09-27 20:20:55,2017-09-27 20:35:18,2017-10-03 16:28:14,2017-10-09 20:03:51,2017-10-24 00:00:00,1.0,b623b7cb05ee3248fbe4a6ecbeed79a4,7aa4334be125fcdd2ba64b3180029f14,2017-10-03 20:35:18,74.8,17.77,1.0,credit_card,2.0,92.57,brinquedos,41.0,673.0,1.0,3008.0,32.0,45.0,32.0,18500.0,laranjal paulista,SP,toys
3f25df1e9c68750d7e3d3125a386e531,9dcd4e3d159ef86072afb542f17d5641,35681.0,itauna,MG,35681.0,-20.08924029396252,-44.60643685449915,itaúna,MG,a98fe09b46d38252ffe1bcccb1a6641b,delivered,2017-12-01 10:49:12,2017-12-01 12:31:33,2017-12-01 21:13:25,2017-12-11 21:13:39,2018-01-03 00:00:00,1.0,869c418f22e0c0ed9207ff691f279e46,e63e8bfa530fb16910dd6956e592bb81,2017-12-07 10:59:26,32.9,16.79,1.0,credit_card,3.0,49.69,utilidades_domesticas,27.0,282.0,2.0,300.0,20.0,10.0,15.0,7160.0,guarulhos,SP,housewares
727f9524abf7f4f06689821203926d36,f734901a12fa542a4bfea19410031ec1,24220.0,niteroi,RJ,24220.0,-22.90316625284208,-43.10461007369147,niteroi,RJ,bba25df31ab586c63517d9d4c8cd1773,delivered,2018-05-07 17:20:46,2018-05-07 18:10:17,2018-05-08 12:31:00,2018-05-11 17:38:40,2018-06-01 00:00:00,1.0,71da6d6632902431cdca2b3a8e681b80,3078096983cf766a32a06257648502d1,2018-05-11 18:10:17,229.69,24.19,1.0,credit_card,5.0,253.88,beleza_saude,42.0,713.0,2.0,1225.0,33.0,13.0,30.0,13720.0,scao jose do rio pardo,SP,health_beauty
31cb67b7313db83a08d6aa86d1eef8ac,ee93f7653551a22cf4a43c3487dd5b98,58410.0,campina grande,PB,58410.0,-7.242866580904845,-35.88207482861103,campina grande,PB,29f4481c82fe8804ae3de770fd4012aa,delivered,2018-07-24 12:56:11,2018-07-24 13:24:42,2018-07-25 14:17:00,2018-07-31 11:28:38,2018-08-20 00:00:00,1.0,a39cc58c1b5926b6f9f378daa89f1315,1025f0e2d44d7041d6cf58b6550e0bfa,2018-07-31 13:24:42,150.0,83.97,1.0,credit_card,4.0,120.27,casa_construcao,53.0,646.0,1.0,3800.0,30.0,35.0,30.0,3204.0,sao paulo,SP,home_construction
2db5ccde0581d988dc033a32318c44de,3ad89fbab7cfab9c9f41c495637b6e3d,80060.0,curitiba,PR,80060.0,-25.43113906855559,-49.261267749379634,curitiba,PR,0e8442cad88bc3852a68be6bbee1d071,delivered,2018-05-01 19:36:02,2018-05-01 19:52:53,2018-05-04 14:09:00,2018-05-10 16:54:54,2018-05-21 00:00:00,1.0,cdc7f6db2a3e3050a31fd7e7f3eb026b,f0b47fbbc6dee9aafe415a6e33051b3f,2018-05-07 19:52:53,59.99,16.39,1.0,credit_card,1.0,76.38,livros_interesse_geral,43.0,1134.0,2.0,600.0,40.0,4.0,30.0,9360.0,maua,SP,books_general_interest
cec25e74aaf4118c600a09a96365b487,f5b4f2242dc509a136249ac82cb9a285,97502.0,uruguaiana,RS,97502.0,-29.75828964994845,-57.06499095872726,uruguaiana,RS,ed0c1b3fab332408945a98ebf6224bdb,delivered,2018-01-08 17:04:25,2018-01-11 10:09:02,2018-01-11 19:54:51,2018-01-22 21:08:43,2018-02-15 00:00:00,1.0,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2018-01-22 10:09:02,23.99,15.1,1.0,credit_card,3.0,39.09,beleza_saude,48.0,575.0,1.0,100.0,20.0,15.0,15.0,9015.0,santo andre,SP,health_beauty
6f6f9493197fd8a9e12ea66d6e8add5b,9208f837dd343d6f6d838998110cce34,38770.0,joao pinheiro,MG,38770.0,-17.743125484288594,-46.17766246457181,joão pinheiro,MG,8d9512362699ced326d5013acfdc4e49,delivered,2017-12-04 11:18:34,2017-12-04 16:31:35,2017-12-06 18:16:07,2017-12-19 19:15:08,2018-01-04 00:00:00,1.0,19a20f150018f5e9df17c838f7139435,10ff823eda2b032e2c93d17a7d294736,2017-12-08 16:05:48,178.9,21.74,1.0,credit_card,10.0,200.64,utilidades_domesticas,48.0,617.0,1.0,2600.0,33.0,23.0,30.0,17280.0,pederneiras,SP,housewares
4bbeac9d9a22f0628ba712b90862df28,a37da5802a5aa6f38ec64302cad8ca08,30421.0,belo horizonte,MG,30421.0,-19.94709575936295,-43.97184669579902,belo horizonte,MG,0944dd6401b58739dc030557fb149b25,delivered,2017-09-14 15:57:44,2017-09-14 16:10:17,2017-09-15 21:14:38,2017-09-19 20:21:43,2017-10-05 00:00:00,1.0,27a8b41684f77dd86572fa185bc143ba,44073f8b7e41514de3b7815dd0237f4f,2017-09-20 16:10:17,47.9,14.1,1.0,debit_card,1.0,62.0,informatica_acessorios,20.0,347.0,1.0,400.0,16.0,19.0,15.0,71070.0,brasilia,DF,computers_accessories
8059726e1bee32796e83bf37aa97ee5d,17a75be2576209fee49b587f9cc8c626,13506.0,rio claro,SP,13506.0,-22.39294755620633,-47.5497721584628,rio claro,SP,5e29bb4d91686c8d61f87779502db614,delivered,2018-01-25 08:48:39,2018-01-26 03:15:48,2018-01-26 19:39:06,2018-01-30 20:58:08,2018-02-09 00:00:00,1.0,4487261e208ce5d3a8d1a997ccd99dcf,259f7b5e6e482c230e5bfaa670b6bb8f,2018-02-01 03:15:48,54.9,7.52,1.0,boleto,1.0,134.6,cama_mesa_banho,29.0,552.0,4.0,2050.0,40.0,10.0,32.0,8550.0,poa,SP,bed_bath_table
d9cb5362ceac64faee7d4ccbe948f925,3e96f7cfd9c043c89aecca562c25b303,30150.0,belo horizonte,MG,30150.0,-19.919284078445997,-43.93284528660752,belo horizonte,MG,75f689c38282dd59efedf0e5b2e130ee,delivered,2018-06-11 22:30:45,2018-06-13 02:37:05,2018-06-15 05:37:00,2018-06-19 19:56:26,2018-07-03 00:00:00,1.0,fc956e40e1a0ca9889d2e182aa6fddd3,1554a68530182680ad5c8b042c3ab563,2018-06-19 02:32:33,179.9,24.25,1.0,boleto,1.0,204.15,moveis_sala,39.0,373.0,2.0,5050.0,62.0,6.0,55.0,37580.0,monte siao,MG,furniture_living_room
471f625b14c432a5c0944bc2cba5aef9,1dff60947ba05acddc2703b32bb118d6,44088.0,feira de santana,BA,44088.0,-12.268800838190316,-38.95170337287215,feira de santana,BA,664411dc25ffd21164cc72805f249313,delivered,2017-10-04 00:43:21,2017-10-04 01:01:59,2017-10-04 15:37:36,2017-10-13 23:05:42,2017-10-26 00:00:00,1.0,55a257b8a93fa8ce0b4774de48718126,4aba391bc3b88717ce08eb11e44937b2,2017-10-10 01:01:59,669.0,16.93,1.0,credit_card,7.0,685.93,esporte_lazer,41.0,1796.0,2.0,450.0,18.0,15.0,15.0,45816.0,arraial d'ajuda (porto seguro),BA,sports_leisure
7e8b40da1dd60be07114921fe802381e,f08e73cf7f4d6403ec07e52497eb01bf,96700.0,sao jeronimo,RS,96700.0,-29.965776124287835,-51.71951858068479,sao jeronimo,RS,75626319165f5a98618d8916fd5c6df8,delivered,2017-11-02 21:45:17,2017-11-02 22:06:01,2017-11-06 19:11:54,2017-11-14 18:09:10,2017-12-08 00:00:00,1.0,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2017-11-13 22:06:01,56.99,14.15,1.0,credit_card,7.0,71.14,perfumaria,54.0,1536.0,2.0,250.0,20.0,8.0,21.0,9015.0,santo andre,SP,perfumery
3fee04b174cda902c48f94ac50b0d0a3,cd2c19552d986262458bd8b02bf15463,35162.0,ipatinga,MG,35162.0,-19.4780955431646,-42.55679483097696,ipatinga,MG,1be5aa7ace982878dd1d68b4ed258127,delivered,2017-02-01 09:54:31,2017-02-01 10:01:16,2017-02-01 11:09:06,2017-02-06 15:35:18,2017-03-02 00:00:00,1.0,ef23a80c3e7f9c63e9956f6f54b1cf15,1d29dfba02015238dfbe2449a5eaa361,2017-02-07 09:54:31,48.9,10.96,1.0,credit_card,2.0,59.86,perfumaria,40.0,3863.0,1.0,150.0,16.0,8.0,20.0,36576.0,vicosa,MG,perfumery
6e42919f267d0938c2450e2b6a3f1d11,335f9e9c449e3eb371df74c997e774be,9750.0,sao bernardo do campo,SP,9750.0,-23.686434506636125,-46.55372269551497,sao bernardo do campo,SP,8ff212e48173a7e4d4cbeae4146b3a75,delivered,2018-05-15 11:36:35,2018-05-16 02:55:13,2018-05-16 12:46:00,2018-05-21 13:49:48,2018-06-07 00:00:00,1.0,fd0c762860528d119344e1377b574fc5,82cb9f452fe8334df74b22d37824b431,2018-05-22 02:55:13,49.0,18.23,1.0,boleto,1.0,67.23,alimentos,45.0,723.0,1.0,317.0,16.0,10.0,11.0,95013.0,caxias do sul,RS,food
1eff81ab2dabace9a165ce9346ba7ffc,4bbaf6f7a10a7e26a8777aa5cb6d5864,20950.0,rio de janeiro,RJ,20950.0,-22.907898000000003,-43.26787978129148,rio de janeiro,RJ,a52f0272f9150859ede915bb2eef1bf9,delivered,2017-11-14 03:16:49,2017-11-14 03:30:17,2017-11-16 09:51:16,2017-11-27 18:52:11,2017-12-05 00:00:00,4.0,99e365fea0b15ee63272ff391fdde785,1900267e848ceeba8fa32d80c1a5f5a8,2017-11-21 03:30:17,38.99,16.11,1.0,credit_card,3.0,220.4,cama_mesa_banho,58.0,697.0,1.0,550.0,16.0,10.0,16.0,14940.0,ibitinga,SP,bed_bath_table
74b72861a67b91be7b5c8c216b32cb7a,3918b12d374fe9727d4da03a423f6b12,21012.0,rio de janeiro,RJ,21012.0,-22.820675164868103,-43.2829411969242,rio de janeiro,RJ,ecab7448f4b42657c66bc603971693c1,delivered,2018-05-29 16:25:47,2018-05-30 02:32:01,2018-06-05 13:56:00,2018-06-06 20:22:47,2018-07-16 00:00:00,1.0,35aa06ce9cf87fdcb9b19797c981c4a6,e9729944ba65dc3ce425e0c5a22ae7b2,2018-06-08 02:31:54,138.9,13.68,1.0,boleto,1.0,152.58,ferramentas_jardim,55.0,115.0,1.0,2067.0,33.0,14.0,15.0,25730.0,petropolis,RJ,garden_tools
2558577bf1246b4a3cc846fc1fef3bbb,2abd00de249ff6bc8f96811a29210812,28740.0,conceicao de macabu,RJ,28740.0,-22.083706745555475,-41.87069175327527,conceicao de macabu,RJ,4b5e7707371fb7f696930fc47efff1f0,delivered,2017-10-16 22:52:33,2017-10-16 23:14:13,2017-10-17 20:54:48,2017-10-24 19:10:27,2017-11-13 00:00:00,1.0,fe01b643060a6446e59f58e3021e66b3,2dee2ce60de9709b1a24083217181a1f,2017-10-22 23:14:13,143.0,38.55,1.0,credit_card,2.0,181.55,perfumaria,40.0,659.0,2.0,1250.0,26.0,21.0,20.0,78552.0,sinop,MT,perfumery
1663565f21476518351527ac76c72ba3,1fe23dc7a015176978e30c2067e09946,11740.0,itanhaem,SP,11740.0,-24.17015470552253,-46.7714559394945,itanhaem,SP,f5327a56946560898f7ddeb8a9ad57ae,delivered,2017-09-13 15:34:04,2017-09-14 03:04:32,2017-09-14 15:17:20,2017-09-19 20:43:17,2017-09-29 00:00:00,1.0,e672fbe634ad07cce9d85f412becb2c0,7a67c85e85bb2ce8582c35f2203ad736,2017-09-20 03:04:32,129.99,13.93,1.0,boleto,1.0,143.92,cool_stuff,41.0,909.0,1.0,1400.0,42.0,25.0,15.0,3426.0,sao paulo,SP,cool_stuff
e9d4a08d748f76bdddafcbbbaf1e9fc9,d3691bf5f86bd67dd077416d79458138,21241.0,rio de janeiro,RJ,21241.0,-22.81128867805408,-43.30967281112587,rio de janeiro,RJ,121dbde7d88c82adc886e26b28552ef7,delivered,2018-05-19 16:13:18,2018-05-19 16:32:07,2018-05-22 13:56:00,2018-06-07 18:07:52,2018-06-21 00:00:00,1.0,ca5c923962558430573f83661dbe36d6,66922902710d126a0e7d26b0e3805106,2018-05-23 16:31:14,96.0,18.25,1.0,credit_card,2.0,114.25,pet_shop,59.0,747.0,2.0,1250.0,40.0,20.0,30.0,31842.0,belo horizonte,MG,pet_shop
924eb7ed0e1ef7939edf901f5e545bcd,8c8bae6394c92acd447b6f7d37f7e334,88101.0,sao jose,SC,88101.0,-27.596067527639477,-48.61157335931319,sao jose,SC,9ee712ec23f9b7f2d1ad95b3451d2b5d,delivered,2018-03-22 16:16:52,2018-03-22 17:08:38,2018-03-23 22:08:36,2018-04-05 15:42:46,2018-04-13 00:00:00,1.0,180161ed2abf2bc95f1316841d968d21,7142540dd4c91e2237acb7e911c4eba2,2018-03-28 17:08:38,59.9,23.0,1.0,credit_card,1.0,82.9,automotivo,56.0,703.0,6.0,4650.0,47.0,19.0,23.0,16301.0,penapolis,SP,auto
9c039979984059520e88d6eeb991b977,1ec1e474012a40f81dc40c69014fb4ea,24240.0,niteroi,RJ,24240.0,-22.8967128114528,-43.10090738780485,niteroi,RJ,7712b67443279dfd94a4e64f55b624d4,delivered,2018-08-13 10:31:49,2018-08-13 10:45:14,2018-08-14 13:42:00,2018-08-20 17:03:28,2018-09-18 00:00:00,1.0,765e8c5c6b2f88c6f972334e44113a20,643214e62b870443ccbe55ab29a4dccf,2018-08-15 10:45:14,47.3,15.43,1.0,credit_card,3.0,62.73,fashion_bolsas_e_acessorios,23.0,1252.0,3.0,100.0,16.0,12.0,11.0,2134.0,sao paulo,SP,fashion_bags_accessories
35026c49c3db4516456765fc5df0bcff,5ee4a38c9f5e0b85f363e3bebbc67966,31710.0,belo horizonte,MG,31710.0,-19.840660628080148,-43.95532191520001,belo horizonte,MG,80128feb8f15a7ebaa8371aa0a718604,delivered,2018-02-14 17:52:02,2018-02-16 07:55:44,2018-02-16 20:59:14,2018-02-26 18:22:25,2018-03-07 00:00:00,1.0,4b5e26931a0b0d3a690a3f520329a975,955fee9216a65b617aa5c0531780ce60,2018-02-22 06:55:44,210.0,40.4,1.0,boleto,1.0,250.4,esporte_lazer,57.0,1161.0,10.0,9450.0,85.0,10.0,33.0,4782.0,sao paulo,SP,sports_leisure
270c23a11d024a44c896d1894b261a83,9a736b248f67d166d2fbb006bcb877c3,3227.0,sao paulo,SP,3227.0,-23.58367551067581,-46.57121119900165,sao paulo,SP,895ab968e7bb0d5659d16cd74cd1650c,delivered,2017-08-08 20:26:31,2017-08-08 20:43:31,2017-08-10 11:58:14,2017-08-14 12:46:18,2017-08-30 00:00:00,2.0,ebf9bc6cd600eadd681384e3116fda85,822166ed1e47908f7cfb49946d03c726,2017-08-14 20:43:31,12.99,23.21,16.0,voucher,1.0,16.7,cama_mesa_banho,37.0,86.0,2.0,1300.0,50.0,9.0,41.0,25803.0,tres rios,RJ,bed_bath_table
97f6911fe2581d25cb4d274e436bf266,a30332aa211d54d34eb8990af1739cff,39400.0,montes claros,MG,39400.0,-16.739366521784312,-43.87020351832185,montes claros,MG,49e16a61a02330e3982bcb6c57f39377,delivered,2018-06-19 10:21:41,2018-06-19 22:55:39,2018-06-22 14:59:00,2018-06-29 17:28:02,2018-07-20 00:00:00,1.0,418d480693f2f01e9cf4568db0346d28,12b9676b00f60f3b700e83af21824c0e,2018-06-21 22:55:39,199.0,28.34,1.0,credit_card,2.0,227.34,cool_stuff,48.0,330.0,1.0,1950.0,33.0,44.0,19.0,95780.0,montenegro,RS,cool_stuff
261c8817697d0a60fea72f6cca043535,3544017c06d0f3b358fffa7a3df9c053,35519.0,nova serrana,MG,35519.0,-19.86151203882116,-44.99718354838314,nova serrana,MG,73e08c12d3981af1a3cf6580a9253fb1,delivered,2018-05-07 14:28:20,2018-05-07 16:33:35,2018-05-08 07:01:00,2018-05-15 15:42:52,2018-06-13 00:00:00,2.0,c968bbc4dfb718031488d3f109fee500,48e954b2da4f6a750c844173b347ed40,2018-05-11 16:31:29,55.76,27.12,1.0,credit_card,3.0,414.4,bebidas,26.0,165.0,1.0,1400.0,18.0,32.0,22.0,91740.0,porto alegre,RS,drinks
08a4362bdde5810480007ce9baad3d21,e9465ca5e9043493c69b786fcb10619e,9760.0,sao bernardo do campo,SP,9760.0,-23.69543299810494,-46.54155056848452,sao bernardo do campo,SP,549eaa78237c5a5c9ca1cc4a8d812208,delivered,2017-09-04 04:19:30,2017-09-06 02:50:19,2017-09-06 14:27:43,2017-09-11 22:53:54,2017-09-21 00:00:00,1.0,4dbd164e17f931f99e7553c97000a4d8,abe42c5d03695b4257b5c6cbf4e6784e,2017-09-13 02:50:19,449.0,16.89,1.0,boleto,1.0,465.89,fashion_bolsas_e_acessorios,56.0,673.0,4.0,250.0,22.0,11.0,17.0,21235.0,rio de janeiro,RJ,fashion_bags_accessories
31812040ae3ffedc79f043d40e6681ab,45a62ab289db21b4fc09cdf07bd586a4,91530.0,porto alegre,RS,91530.0,-30.06919981953447,-51.15269800119978,porto alegre,RS,f22177a7a8496bd964aa18a000b69628,delivered,2017-11-18 13:30:48,2017-11-18 13:46:03,2017-11-21 11:54:43,2017-11-29 21:07:13,2017-12-14 00:00:00,1.0,ea44caac707f7f1325182a538007f838,855668e0971d4dfd7bef1b6a4133b41b,2017-11-23 13:46:03,52.0,16.61,1.0,credit_card,1.0,68.61,bebes,59.0,809.0,5.0,6600.0,45.0,25.0,35.0,13257.0,itatiba,SP,baby
0937307f79851ecf049744544c8633ae,279dcf84705778ee59bd87481f702328,35930.0,joao monlevade,MG,35930.0,-19.808616132492933,-43.17649359646685,joao monlevade,MG,a14159f8a3661833c7d9d030e2098861,delivered,2017-05-31 07:55:30,2017-05-31 08:10:11,2017-05-31 13:17:25,2017-06-08 12:57:22,2017-06-26 00:00:00,1.0,ef59185c3acc6f127418c82873215194,3b15288545f8928d3e65a8f949a28291,2017-06-07 08:10:11,110.99,21.27,1.0,credit_card,9.0,132.26,cama_mesa_banho,54.0,413.0,1.0,1600.0,42.0,11.0,36.0,14940.0,ibitinga,SP,bed_bath_table
9cc241dd34d97a4c8a2d0b63b3ec8105,c9dccb3d7d5cc1f0452ad76e15533554,13212.0,jundiai,SP,13212.0,-23.18973214749978,-46.96043546750151,jundiai,SP,cf929d9ea864fa89b752c5cf0b98cd25,delivered,2017-06-29 13:01:41,2017-06-29 13:10:19,2017-06-30 15:46:49,2017-07-08 12:47:41,2017-07-19 00:00:00,1.0,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-07-05 13:10:19,89.9,12.13,1.0,credit_card,4.0,102.03,cama_mesa_banho,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,14940.0,ibitinga,SP,bed_bath_table
2fcb7134817794819a8fe5e29c80fb9e,da4aab0d8d3e91a21cb28a1cdd79c6ac,6713.0,cotia,SP,6713.0,-23.6110195266923,-46.867462868523056,cotia,SP,5658e0c28f9e67db30ba9ec22888600e,delivered,2018-06-03 17:58:07,2018-06-03 18:10:47,2018-06-04 13:30:00,2018-06-12 00:06:27,2018-07-05 00:00:00,1.0,0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,2018-06-11 18:10:47,99.0,10.0,1.0,credit_card,1.0,223.26,relogios_presentes,33.0,932.0,1.0,396.0,18.0,11.0,14.0,14840.0,guariba,SP,watches_gifts
927099d031ca08f824f627cef70dad80,64b81e6eebe4d182a219e7a0497dd9ec,35501.0,divinopolis,MG,35501.0,-20.14693634831584,-44.90833727533072,divinopolis,MG,dff2aa79a32615789218574e63fe8829,delivered,2018-03-11 15:13:10,2018-03-11 15:28:03,2018-03-12 19:08:30,2018-03-17 14:02:15,2018-04-06 00:00:00,1.0,52a5346c9dae9cd560b103875b94d123,226b05fe067266c59c15dae208213d06,2018-03-15 15:28:03,119.9,22.55,1.0,credit_card,1.0,142.45,,,,,200.0,22.0,14.0,14.0,81520.0,curitiba,PR,
43310f2ccac055857c45f0158299a2e8,9180ab6602129588a3561486f7347443,1307.0,sao paulo,SP,1307.0,-23.554465229528557,-46.65463651027178,sao paulo,SP,ce9ab4cfbb50936abf90ef14408b41c7,delivered,2017-05-01 13:11:44,2017-05-01 13:25:11,2017-05-05 14:36:50,2017-05-13 11:57:46,2017-05-30 00:00:00,1.0,888c70e66e6ead36f2269484a6813212,98dac6635aee4995d501a3972e047414,2017-05-05 13:25:11,23.0,8.72,1.0,credit_card,1.0,31.72,utilidades_domesticas,49.0,963.0,1.0,1100.0,16.0,26.0,12.0,2030.0,sao paulo,SP,housewares
0320b57550ef2aea72c685cc12c09ecd,41995900207768dc89a07a2e3413c99b,13035.0,campinas,SP,13035.0,-22.910776354982968,-47.07859809048414,campinas,SP,9205fa5e239eb69fa652c044d52f7c0c,delivered,2018-06-08 17:08:41,2018-06-08 20:31:45,2018-06-12 12:38:00,2018-06-15 12:23:43,2018-07-05 00:00:00,1.0,0f025e441822f059a260a6ec3001ec0e,609e1a9a6c2539919b8205cf7c4e6ff0,2018-06-12 20:28:08,45.9,18.23,1.0,credit_card,2.0,64.13,cama_mesa_banho,47.0,612.0,1.0,550.0,30.0,6.0,22.0,88359.0,brusque,SC,bed_bath_table
18c5639b9d801701c53452afdc9d93c4,a7a55071159ec47b5a820b95ed5cad13,89300.0,mafra,SC,89300.0,-26.12708999104005,-49.781928345490165,mafra,SC,a91719c33cb682b0e23e021e99e98c94,delivered,2017-11-06 20:40:57,2017-11-07 04:31:55,2017-11-07 19:09:17,2017-11-20 17:34:28,2017-12-05 00:00:00,1.0,9de7867a5bc245bcbb1e2ce6471ba208,52f9db5cfb423382a2fa5c9e39303202,2017-11-10 20:51:01,59.99,15.17,1.0,credit_card,3.0,75.16,eletrodomesticos_2,37.0,223.0,1.0,400.0,18.0,12.0,12.0,19830.0,echapora,SP,home_appliances_2
789f50c05b37177c61cdaa0a4b2777a9,649433cccdbea17f1d02a30bc8ba8673,57150.0,pilar,AL,57150.0,-9.597606563057983,-35.96035712912617,pilar,AL,d9188a09f83fb2125c314edc1c7c933a,delivered,2018-02-28 23:23:22,2018-02-28 23:35:45,2018-03-06 22:49:01,2018-03-25 15:06:01,2018-04-06 00:00:00,1.0,0f2550707d4df66cbd9937420497ee8b,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-03-06 23:31:16,32.0,22.67,1.0,credit_card,2.0,54.67,utilidades_domesticas,54.0,390.0,1.0,500.0,30.0,30.0,30.0,13920.0,pedreira,SP,housewares
8e9e95ad04f82a47cc0cc53cbf73d855,73f0c1d657e571acb7a7540ac134a964,45658.0,ilheus,BA,45658.0,-14.74232711222309,-39.068376639653366,ilheus,BA,370cebd070cc2fd363ebad1645a6b1ff,delivered,2017-10-09 19:03:24,2017-10-11 18:20:13,2017-10-13 18:12:13,2017-10-23 16:29:04,2017-10-26 00:00:00,1.0,431d674f9a4fbd0957ecf6ba3fcb6899,53243585a1d6dc2643021fd1853d8905,2017-10-18 19:20:13,299.99,14.35,1.0,credit_card,3.0,314.34,telefonia,56.0,1892.0,4.0,450.0,17.0,3.0,11.0,42738.0,lauro de freitas,BA,telephony
f8cd00a7baf936fd020f7c38247dbd63,2f7920af5858f8f73ae5af711c28471a,5360.0,sao paulo,SP,5360.0,-23.56774676741302,-46.744148525391,sao paulo,SP,d543b0fedeb939f3fda2a3c2fe167b02,delivered,2018-08-27 17:32:01,2018-08-27 17:45:22,2018-08-28 14:53:00,2018-08-29 15:18:54,2018-08-30 00:00:00,1.0,e84512060d6d75aeeadbe0ccc70e076b,4830e40640734fc1c52cd21127c341d4,2018-08-29 17:45:22,62.0,9.18,1.0,credit_card,3.0,71.18,utilidades_domesticas,46.0,158.0,3.0,600.0,26.0,16.0,15.0,3573.0,sao paulo,SP,housewares
b8e531fc27d1abbe69022fc27589b3a1,96e7f8f0dbefaa6e16563ac77d339bf0,21321.0,rio de janeiro,RJ,21321.0,-22.901555441571958,-43.35242641534425,rio de janeiro,RJ,00b1861aeb89afa498404c684148a619,delivered,2018-08-08 08:18:03,2018-08-08 08:30:14,2018-08-08 15:54:00,2018-08-15 15:12:23,2018-08-24 00:00:00,1.0,7e8067e7e5ce7aec0e2cb7c1a456d112,0691148aee60ca47977c187804f935ae,2018-08-14 08:30:14,25.79,23.33,1.0,credit_card,2.0,98.24,automotivo,44.0,396.0,4.0,350.0,16.0,15.0,16.0,86010.0,londrina,PR,auto
